BTCUSDT: n=17 winrate=35.29% R=12.0712
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
LINKUSDT,SHORT,13.93,14.622,12.632,11.829836,11.334,2024-07-23 00:00:00+00:00,2024-08-04 00:00:00+00:00,11.334,WIN,3.7514450867052016
LINKUSDT,SHORT,11.01,11.75,8.37,6.738479999999998,5.729999999999999,2024-10-13 00:00:00+00:00,2024-10-20 00:00:00+00:00,11.75,LOSS,-1.0
LINKUSDT,LONG,20.44,19.67,26.41,30.09946,32.379999999999995,2025-01-09 00:00:00+00:00,2025-01-09 00:00:00+00:00,19.67,LOSS,-1.0
LINKUSDT,LONG,18.56,17.4505,29.559999999999995,36.358,40.559999999999995,2025-02-14 00:00:00+00:00,2025-02-18 00:00:00+00:00,17.4505,LOSS,-1.0
LINKUSDT,SHORT,14.25,14.626,8.429999999999998,4.833239999999996,2.609999999999996,2025-03-23 00:00:00+00:00,2025-03-24 00:00:00+00:00,14.626,LOSS,-1.0
LINKUSDT,SHORT,12.94,13.29,10.739999999999998,9.380399999999998,8.539999999999997,2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,13.29,LOSS,-1.0
LINKUSDT,SHORT,13.83,14.48,11.03,9.299599999999998,8.229999999999999,2025-06-08 00:00:00+00:00,2025-06-10 00:00:00+00:00,14.48,LOSS,-1.0
LINKUSDT,LONG,23.56,22.185,25.439999999999998,26.601839999999996,27.319999999999997,2025-09-16 00:00:00+00:00,2025-09-22 00:00:00+00:00,22.185,LOSS,-1.0
LINKUSDT,LONG,21.68,20.863,23.82,25.14252,25.96,2025-09-29 00:00:00+00:00,2025-10-10 00:00:00+00:00,20.863,LOSS,-1.0
LINKUSDT,SHORT,13.46,14.0,12.89,12.53774,12.32,2025-11-27 00:00:00+00:00,2025-12-01 00:00:00+00:00,12.32,WIN,2.1111111111111156
LINKUSDT,SHORT,14.41,14.93,12.58,11.44906,10.75,2025-12-10 00:00:00+00:00,2026-01-30 00:00:00+00:00,10.75,WIN,7.0384615384615445
LINKUSDT,SHORT,8.87,9.25,7.949999999999999,7.38144,7.029999999999999,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,9.25,LOSS,-1.0


AVAXUSDT: n=17 winrate=23.53% R=16.7605
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
AVAXUSDT,LONG,39.29,38.38,41.65,43.10848,44.01,2024-02-27 00:00:00+00:00,2024-02-27 00:00:00+00:00,38.38,LOSS,-1.0
AVAXUSDT,LONG,47.3,43.77,54.8,59.435,62.3,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,43.77,LOSS,-1.0
AVAXUSDT,LONG,37.36,35.88,45.36,50.304,53.36,2024-05-05 00:00:00+00:00,2024-05-07 00:00:00+00:00,35.88,LOSS,-1.0
AVAXUSDT,LONG,37.24,36.12,46.849999999999994,52.788979999999995,56.459999999999994,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,36.12,LOSS,-1.0
AVAXUSDT,SHORT,27.58,29.265,24.489999999999995,22.58037999999999,21.39999999999999,2024-06-21 00:00:00+00:00,2024-06-27 00:00:00+00:00,27.58,WIN_P1,0.3
AVAXUSDT,SHORT,27.96,28.89,23.610000000000003,20.921700000000005,19.260000000000005,2024-06-29 00:00:00+00:00,2024-06-30 00:00:00+00:00,28.89,LOSS,-1.0
AVAXUSDT,SHORT,25.75,27.61,17.43,12.288239999999998,9.11,2024-07-11 00:00:00+00:00,2024-07-15 00:00:00+00:00,27.61,LOSS,-1.0
AVAXUSDT,SHORT,25.7,26.26,21.95,19.6325,18.2,2024-08-01 00:00:00+00:00,2024-08-05 00:00:00+00:00,18.2,WIN,13.392857142857089
AVAXUSDT,SHORT,20.82,21.87,18.32,16.775,15.82,2024-08-19 00:00:00+00:00,2024-08-20 00:00:00+00:00,21.87,LOSS,-1.0
AVAXUSDT,SHORT,27.28,28.8,24.41,22.636339999999997,21.54,2024-09-26 00:00:00+00:00,2024-09-26 00:00:00+00:00,28.8,LOSS,-1.0
AVAXUSDT,SHORT,28.1,28.845,25.42,23.76376,22.740000000000002,2024-10-20 00:00:00+00:00,2024-10-20 00:00:00+00:00,28.845,LOSS,-1.0
AVAXUSDT,LONG,36.2,35.145,44.660000000000004,49.88828000000001,53.120000000000005,2025-01-10 00:00:00+00:00,2025-01-13 00:00:00+00:00,35.145,LOSS,-1.0
AVAXUSDT,SHORT,25.83,27.195,23.369999999999997,21.849719999999998,20.909999999999997,2025-02-23 00:00:00+00:00,2025-02-25 00:00:00+00:00,20.909999999999997,WIN,3.6043956043956005
AVAXUSDT,SHORT,19.51,20.276667,16.590000000000003,14.785440000000005,13.670000000000005,2025-04-21 00:00:00+00:00,2025-04-21 00:00:00+00:00,20.276667,LOSS,-1.0
AVAXUSDT,SHORT,20.28,21.23,16.05,13.43586,11.82,2025-06-13 00:00:00+00:00,2025-07-10 00:00:00+00:00,20.28,WIN_P1,0.3
AVAXUSDT,SHORT,17.74,18.39,14.149999999999999,11.931379999999997,10.559999999999999,2025-11-08 00:00:00+00:00,2025-11-08 00:00:00+00:00,18.39,LOSS,-1.0
AVAXUSDT,SHORT,14.78,15.27,8.94,5.330879999999999,3.0999999999999996,2025-12-04 00:00:00+00:00,2026-02-26 00:00:00+00:00,9.31,FLAT,11.163265306122442


DOTUSDT: n=20 winrate=30.0% R=-0.8632
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
DOTUSDT,LONG,8.384,8.076,8.831,9.107246,9.277999999999999,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,8.076,LOSS,-1.0
DOTUSDT,SHORT,5.642,6.0,4.928,4.4867479999999995,4.2139999999999995,2024-06-21 00:00:00+00:00,2024-06-27 00:00:00+00:00,6.0,LOSS,-1.0
DOTUSDT,SHORT,6.081,6.2795,5.541,5.20728,5.001,2024-07-04 00:00:00+00:00,2024-07-04 00:00:00+00:00,6.081,WIN_P1,0.3
DOTUSDT,SHORT,6.096,6.2795,5.5840000000000005,5.267584000000001,5.072000000000001,2024-07-23 00:00:00+00:00,2024-08-01 00:00:00+00:00,5.072000000000001,WIN,5.5803814713896545
DOTUSDT,SHORT,4.34,4.558,4.0569999999999995,3.8821059999999994,3.773999999999999,2024-09-21 00:00:00+00:00,2024-09-24 00:00:00+00:00,4.558,LOSS,-1.0
DOTUSDT,SHORT,4.102,4.2055,3.5170000000000003,3.15547,2.9320000000000004,2024-10-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,4.2055,LOSS,-1.0
DOTUSDT,SHORT,4.432,4.535,4.111000000000001,3.912622,3.79,2024-10-20 00:00:00+00:00,2024-10-20 00:00:00+00:00,4.535,LOSS,-1.0
DOTUSDT,LONG,7.177,6.941,8.969,10.076456,10.761,2025-01-03 00:00:00+00:00,2025-01-08 00:00:00+00:00,6.941,LOSS,-1.0
DOTUSDT,SHORT,4.416,4.536,3.976,3.70408,3.5359999999999996,2025-02-25 00:00:00+00:00,2025-02-25 00:00:00+00:00,4.536,LOSS,-1.0
DOTUSDT,SHORT,4.349,4.677,3.1160000000000005,2.354006000000001,1.883000000000001,2025-03-16 00:00:00+00:00,2025-03-24 00:00:00+00:00,4.677,LOSS,-1.0
DOTUSDT,SHORT,3.713,3.845,3.2220000000000004,2.9185620000000005,2.7310000000000008,2025-04-13 00:00:00+00:00,2025-04-19 00:00:00+00:00,3.845,LOSS,-1.0
DOTUSDT,SHORT,4.031,4.14,3.2439999999999993,2.757633999999999,2.456999999999999,2025-06-08 00:00:00+00:00,2025-06-09 00:00:00+00:00,4.14,LOSS,-1.0
DOTUSDT,SHORT,3.407,3.525,2.423,1.814888,1.439,2025-06-29 00:00:00+00:00,2025-06-29 00:00:00+00:00,3.525,LOSS,-1.0
DOTUSDT,SHORT,3.448,3.665,3.107,2.896262,2.7660000000000005,2025-07-09 00:00:00+00:00,2025-07-10 00:00:00+00:00,3.665,LOSS,-1.0
DOTUSDT,SHORT,3.865,3.952,3.271,2.9039079999999995,2.6769999999999996,2025-09-04 00:00:00+00:00,2025-09-07 00:00:00+00:00,3.952,LOSS,-1.0
DOTUSDT,SHORT,3.051,3.19,2.375,1.9572319999999999,1.6989999999999998,2025-10-29 00:00:00+00:00,2025-11-07 00:00:00+00:00,3.051,WIN_P1,0.3
DOTUSDT,SHORT,2.337,2.397,1.77,1.4195939999999998,1.2029999999999998,2025-11-28 00:00:00+00:00,2025-12-03 00:00:00+00:00,2.397,LOSS,-1.0
DOTUSDT,SHORT,2.293,2.4,1.864,1.598878,1.435,2025-12-10 00:00:00+00:00,2026-01-13 00:00:00+00:00,2.293,WIN_P1,0.3
DOTUSDT,SHORT,1.955,2.056,1.634,1.4356219999999997,1.3129999999999997,2026-01-22 00:00:00+00:00,2026-02-05 00:00:00+00:00,1.3129999999999997,WIN,6.356435643564361
DOTUSDT,SHORT,1.36,1.44,1.236,1.159368,1.1119999999999999,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,1.36,WIN_P1,0.3


LTCUSDT: n=13 winrate=23.08% R=7.235
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
LTCUSDT,SHORT,70.59,72.825,67.85,66.15668,65.10999999999999,2024-02-17 00:00:00+00:00,2024-02-20 00:00:00+00:00,70.59,WIN_P1,0.3
LTCUSDT,SHORT,70.16,71.74,64.8,61.487519999999996,59.44,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,71.74,LOSS,-1.0
LTCUSDT,LONG,83.99,81.83,89.25999999999999,92.51686,94.52999999999999,2024-04-29 00:00:00+00:00,2024-04-29 00:00:00+00:00,81.83,LOSS,-1.0
LTCUSDT,LONG,81.41,79.66,91.01,96.9428,100.61000000000001,2024-05-13 00:00:00+00:00,2024-05-13 00:00:00+00:00,79.66,LOSS,-1.0
LTCUSDT,LONG,85.45,81.8,90.7,93.9445,95.95,2024-05-24 00:00:00+00:00,2024-06-04 00:00:00+00:00,81.8,LOSS,-1.0
LTCUSDT,SHORT,63.59,65.64,57.49000000000001,53.72020000000001,51.390000000000015,2024-09-02 00:00:00+00:00,2024-09-02 00:00:00+00:00,65.64,LOSS,-1.0
LTCUSDT,LONG,101.43,96.83,125.57000000000001,140.48852,149.71,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,96.83,LOSS,-1.0
LTCUSDT,SHORT,82.67,88.56,66.95,57.23504,51.230000000000004,2025-04-06 00:00:00+00:00,2025-04-22 00:00:00+00:00,82.67,WIN_P1,0.3
LTCUSDT,SHORT,88.31,90.97,72.47,62.680879999999995,56.629999999999995,2025-06-08 00:00:00+00:00,2025-06-10 00:00:00+00:00,90.97,LOSS,-1.0
LTCUSDT,SHORT,85.11,88.92,72.24,64.28634,59.36999999999999,2025-06-20 00:00:00+00:00,2025-07-03 00:00:00+00:00,88.92,LOSS,-1.0
LTCUSDT,LONG,115.83,106.7,128.54,136.39478,141.25,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,106.7,LOSS,-1.0
LTCUSDT,LONG,106.88,102.2,114.42999999999999,119.09589999999999,121.97999999999999,2025-09-29 00:00:00+00:00,2025-10-01 00:00:00+00:00,106.88,WIN_P1,0.3
LTCUSDT,SHORT,85.83,87.8,56.25,37.96956,26.67,2025-12-04 00:00:00+00:00,2026-02-26 00:00:00+00:00,55.62,FLAT,15.33502538071067


NEARUSDT: n=18 winrate=16.67% R=-8.079
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
NEARUSDT,LONG,3.241,3.132,3.5050000000000003,3.6681520000000005,3.7690000000000006,2024-02-22 00:00:00+00:00,2024-02-22 00:00:00+00:00,3.132,LOSS,-1.0
NEARUSDT,LONG,6.865,6.607,7.822,8.413426,8.779,2024-04-30 00:00:00+00:00,2024-04-30 00:00:00+00:00,6.607,LOSS,-1.0
NEARUSDT,LONG,7.292,6.788,9.481,10.833802,11.67,2024-05-14 00:00:00+00:00,2024-06-07 00:00:00+00:00,6.788,LOSS,-1.0
NEARUSDT,SHORT,4.17,4.258,3.776,3.5325079999999995,3.3819999999999997,2024-08-15 00:00:00+00:00,2024-08-21 00:00:00+00:00,4.258,LOSS,-1.0
NEARUSDT,SHORT,4.016,4.106,3.3630000000000004,2.9594460000000007,2.710000000000001,2024-09-16 00:00:00+00:00,2024-09-17 00:00:00+00:00,4.106,LOSS,-1.0
NEARUSDT,SHORT,3.93,4.072,2.8400000000000007,2.166380000000001,1.7500000000000013,2024-11-02 00:00:00+00:00,2024-11-06 00:00:00+00:00,4.072,LOSS,-1.0
NEARUSDT,SHORT,4.603,4.756,3.1319999999999997,2.2229219999999996,1.6609999999999996,2025-01-31 00:00:00+00:00,2025-01-31 00:00:00+00:00,4.756,LOSS,-1.0
NEARUSDT,SHORT,3.433,3.51,3.101,2.895824,2.769,2025-02-24 00:00:00+00:00,2025-02-24 00:00:00+00:00,3.433,WIN_P1,0.3
NEARUSDT,SHORT,3.554,3.638,2.9479999999999995,2.573491999999999,2.341999999999999,2025-03-03 00:00:00+00:00,2025-03-03 00:00:00+00:00,3.554,WIN_P1,0.3
NEARUSDT,SHORT,2.586,2.715,1.4769999999999999,0.7916379999999998,0.3679999999999999,2025-03-19 00:00:00+00:00,2025-03-19 00:00:00+00:00,2.715,LOSS,-1.0
NEARUSDT,SHORT,2.649,2.823,2.4200000000000004,2.2784780000000007,2.1910000000000007,2025-04-02 00:00:00+00:00,2025-04-02 00:00:00+00:00,2.649,WIN_P1,0.3
NEARUSDT,SHORT,2.212,2.363,1.8590000000000004,1.6408460000000007,1.5060000000000007,2025-04-13 00:00:00+00:00,2025-04-22 00:00:00+00:00,2.363,LOSS,-1.0
NEARUSDT,SHORT,2.423,2.591,1.7670000000000003,1.3615920000000004,1.1110000000000007,2025-06-08 00:00:00+00:00,2025-06-10 00:00:00+00:00,2.591,LOSS,-1.0
NEARUSDT,SHORT,2.166,2.2235,1.5719999999999998,1.2049079999999996,0.9779999999999998,2025-06-29 00:00:00+00:00,2025-06-29 00:00:00+00:00,2.2235,LOSS,-1.0
NEARUSDT,SHORT,2.244,2.363,1.9650000000000003,1.7925780000000002,1.6860000000000004,2025-07-09 00:00:00+00:00,2025-07-10 00:00:00+00:00,2.363,LOSS,-1.0
NEARUSDT,SHORT,2.824,2.889,2.5220000000000002,2.335364,2.2200000000000006,2025-09-18 00:00:00+00:00,2025-09-18 00:00:00+00:00,2.889,LOSS,-1.0
NEARUSDT,SHORT,2.234,2.364,1.609,1.22275,0.984,2025-10-29 00:00:00+00:00,2025-11-07 00:00:00+00:00,2.364,LOSS,-1.0
NEARUSDT,SHORT,1.845,1.988,1.2289999999999999,0.8483119999999997,0.6129999999999998,2025-12-04 00:00:00+00:00,2026-02-26 00:00:00+00:00,1.127,FLAT,5.02097902097902


UNIUSDT: n=14 winrate=21.43% R=1.8761
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
UNIUSDT,SHORT,7.671,7.9625,6.561999999999999,5.876637999999999,5.4529999999999985,2024-07-28 00:00:00+00:00,2024-08-05 00:00:00+00:00,5.4529999999999985,WIN,7.608919382504292
UNIUSDT,SHORT,6.411,6.614,4.734,3.697614,3.0570000000000004,2024-09-17 00:00:00+00:00,2024-09-17 00:00:00+00:00,6.614,LOSS,-1.0
UNIUSDT,SHORT,6.925,7.136,6.136,5.648398,5.347,2024-09-25 00:00:00+00:00,2024-09-26 00:00:00+00:00,7.136,LOSS,-1.0
UNIUSDT,LONG,13.118,12.818,16.671,18.866754,20.223999999999997,2025-01-09 00:00:00+00:00,2025-01-09 00:00:00+00:00,12.818,LOSS,-1.0
UNIUSDT,LONG,12.89,12.022,14.621,15.690758,16.352,2025-01-23 00:00:00+00:00,2025-01-26 00:00:00+00:00,12.022,LOSS,-1.0
UNIUSDT,SHORT,5.151,5.495,4.331,3.8242400000000005,3.511000000000001,2025-04-17 00:00:00+00:00,2025-04-21 00:00:00+00:00,5.495,LOSS,-1.0
UNIUSDT,LONG,9.676,9.366,11.736,13.00908,13.796000000000001,2025-09-04 00:00:00+00:00,2025-09-04 00:00:00+00:00,9.366,LOSS,-1.0
UNIUSDT,LONG,9.986,9.694,12.046000000000001,13.319080000000001,14.106000000000002,2025-09-12 00:00:00+00:00,2025-09-14 00:00:00+00:00,9.694,LOSS,-1.0
UNIUSDT,SHORT,5.255,5.539,4.515,4.0576799999999995,3.7749999999999995,2025-11-07 00:00:00+00:00,2025-11-07 00:00:00+00:00,5.539,LOSS,-1.0
UNIUSDT,SHORT,5.961,6.435,3.665,2.246072,1.3689999999999998,2025-12-05 00:00:00+00:00,2025-12-21 00:00:00+00:00,6.435,LOSS,-1.0
UNIUSDT,SHORT,6.23,6.477667,5.869000000000001,5.645902,5.508000000000001,2025-12-29 00:00:00+00:00,2026-01-05 00:00:00+00:00,6.23,WIN_P2,0.785
UNIUSDT,SHORT,4.396,4.62,3.8939999999999992,3.5837639999999986,3.3919999999999986,2026-01-30 00:00:00+00:00,2026-02-05 00:00:00+00:00,3.3919999999999986,WIN,4.482142857142859
UNIUSDT,SHORT,3.468,3.6,3.077,2.835362,2.686,2026-02-09 00:00:00+00:00,2026-02-11 00:00:00+00:00,3.6,LOSS,-1.0
UNIUSDT,SHORT,3.609,3.739,2.163,1.2693719999999997,0.7169999999999996,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,3.739,LOSS,-1.0


ICPUSDT: n=21 winrate=9.52% R=-11.8092
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
ICPUSDT,LONG,12.187,11.238,15.664,17.812786,19.141,2024-02-09 00:00:00+00:00,2024-02-28 00:00:00+00:00,11.238,LOSS,-1.0
ICPUSDT,LONG,12.878,12.562,17.889,20.985798,22.9,2024-05-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,12.562,LOSS,-1.0
ICPUSDT,LONG,12.073,11.79,13.530000000000001,14.430426,14.987000000000002,2024-05-30 00:00:00+00:00,2024-05-30 00:00:00+00:00,11.79,LOSS,-1.0
ICPUSDT,SHORT,7.866,8.378,5.7829999999999995,4.495705999999999,3.6999999999999993,2024-07-03 00:00:00+00:00,2024-07-13 00:00:00+00:00,8.378,LOSS,-1.0
ICPUSDT,SHORT,7.149,7.44,6.625,6.301168,6.101,2024-08-19 00:00:00+00:00,2024-08-20 00:00:00+00:00,7.44,LOSS,-1.0
ICPUSDT,SHORT,7.413,7.76,5.545999999999999,4.392193999999998,3.6789999999999985,2024-09-09 00:00:00+00:00,2024-09-09 00:00:00+00:00,7.76,LOSS,-1.0
ICPUSDT,SHORT,8.486,8.9,7.536000000000001,6.948900000000002,6.586000000000002,2024-09-21 00:00:00+00:00,2024-09-24 00:00:00+00:00,8.9,LOSS,-1.0
ICPUSDT,SHORT,8.06,8.3675,5.697000000000001,4.236666000000001,3.3340000000000014,2024-10-13 00:00:00+00:00,2024-10-14 00:00:00+00:00,8.3675,LOSS,-1.0
ICPUSDT,SHORT,7.97,8.3675,7.0280000000000005,6.445844000000001,6.086000000000001,2024-10-22 00:00:00+00:00,2024-10-24 00:00:00+00:00,8.3675,LOSS,-1.0
ICPUSDT,SHORT,7.184,7.4,6.557000000000001,6.169514000000002,5.930000000000002,2024-11-04 00:00:00+00:00,2024-11-05 00:00:00+00:00,7.4,LOSS,-1.0
ICPUSDT,LONG,10.127,9.733,12.143,13.388888000000001,14.159,2025-01-10 00:00:00+00:00,2025-01-13 00:00:00+00:00,9.733,LOSS,-1.0
ICPUSDT,SHORT,7.144,7.478,6.519,6.13275,5.894,2025-02-21 00:00:00+00:00,2025-02-25 00:00:00+00:00,5.894,WIN,3.7425149700598843
ICPUSDT,SHORT,4.809,4.923,4.019,3.53078,3.229,2025-04-11 00:00:00+00:00,2025-04-11 00:00:00+00:00,4.923,LOSS,-1.0
ICPUSDT,SHORT,4.917,5.276,4.177,3.7196799999999994,3.4369999999999994,2025-04-20 00:00:00+00:00,2025-04-25 00:00:00+00:00,5.276,LOSS,-1.0
ICPUSDT,SHORT,4.86,5.059,2.8529999999999998,1.6126739999999993,0.8459999999999992,2025-06-29 00:00:00+00:00,2025-06-29 00:00:00+00:00,5.059,LOSS,-1.0
ICPUSDT,SHORT,4.837,5.064,4.373,4.086248,3.9090000000000007,2025-07-09 00:00:00+00:00,2025-07-09 00:00:00+00:00,5.064,LOSS,-1.0
ICPUSDT,SHORT,5.705,6.001,4.787,4.219676,3.8689999999999998,2025-08-10 00:00:00+00:00,2025-08-13 00:00:00+00:00,6.001,LOSS,-1.0
ICPUSDT,SHORT,4.697,4.791,4.601,4.541672,4.505,2025-09-05 00:00:00+00:00,2025-09-05 00:00:00+00:00,4.791,LOSS,-1.0
ICPUSDT,SHORT,4.852,5.055,4.502000000000001,4.285700000000001,4.152000000000001,2025-09-15 00:00:00+00:00,2025-09-25 00:00:00+00:00,4.152000000000001,WIN,3.448275862068972
ICPUSDT,SHORT,3.04,3.132,2.4779999999999998,2.1306839999999996,1.9159999999999995,2025-12-29 00:00:00+00:00,2026-01-02 00:00:00+00:00,3.132,LOSS,-1.0
ICPUSDT,SHORT,2.18,2.281,1.7080000000000002,1.4163040000000002,1.2360000000000002,2026-02-20 00:00:00+00:00,2026-02-21 00:00:00+00:00,2.281,LOSS,-1.0


APTUSDT: n=10 winrate=50.0% R=9.156
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
APTUSDT,SHORT,9.07,9.74,7.91,7.19312,6.75,2024-06-02 00:00:00+00:00,2024-06-07 00:00:00+00:00,9.07,WIN_P1,0.3
APTUSDT,SHORT,8.27,8.59085,6.809999999999999,5.907719999999998,5.349999999999998,2024-06-11 00:00:00+00:00,2024-07-05 00:00:00+00:00,5.349999999999998,WIN,9.100825931120465
APTUSDT,SHORT,6.06,6.42,3.9699999999999998,2.6783799999999998,1.88,2024-09-15 00:00:00+00:00,2024-09-19 00:00:00+00:00,6.42,LOSS,-1.0
APTUSDT,SHORT,5.99,6.4,5.050000000000001,4.469080000000001,4.110000000000001,2025-02-22 00:00:00+00:00,2025-02-27 00:00:00+00:00,5.99,WIN_P1,0.3
APTUSDT,SHORT,4.917,5.036867,3.298,2.2974580000000002,1.6790000000000003,2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,5.036867,LOSS,-1.0
APTUSDT,SHORT,5.445,5.6801,5.173,5.004904,4.901,2025-05-03 00:00:00+00:00,2025-05-03 00:00:00+00:00,5.445,WIN_P1,0.3
APTUSDT,SHORT,4.752,5.036867,3.697,3.0450100000000004,2.6420000000000003,2025-06-08 00:00:00+00:00,2025-06-10 00:00:00+00:00,5.036867,LOSS,-1.0
APTUSDT,SHORT,4.663,4.7877,4.540000000000001,4.463986000000001,4.417000000000002,2025-08-16 00:00:00+00:00,2025-08-17 00:00:00+00:00,4.7877,LOSS,-1.0
APTUSDT,SHORT,4.574,4.745,4.2669999999999995,4.077273999999999,3.959999999999999,2025-09-18 00:00:00+00:00,2025-09-19 00:00:00+00:00,4.745,LOSS,-1.0
APTUSDT,SHORT,1.614,1.73,1.373,1.224062,1.132,2026-01-20 00:00:00+00:00,2026-02-05 00:00:00+00:00,1.132,WIN,4.155172413793109


ATOMUSDT: n=23 winrate=30.43% R=9.7263
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
ATOMUSDT,LONG,10.418,9.876,10.956,11.288484,11.494,2024-02-25 00:00:00+00:00,2024-02-26 00:00:00+00:00,10.418,WIN_P1,0.3
ATOMUSDT,SHORT,8.503,8.7815,6.896,5.902874,5.289,2024-05-12 00:00:00+00:00,2024-05-17 00:00:00+00:00,8.7815,LOSS,-1.0
ATOMUSDT,SHORT,8.491,8.7815,7.797999999999998,7.369725999999997,7.104999999999997,2024-05-26 00:00:00+00:00,2024-05-28 00:00:00+00:00,8.7815,LOSS,-1.0
ATOMUSDT,SHORT,8.538,8.7815,7.507999999999999,6.871459999999998,6.477999999999998,2024-06-05 00:00:00+00:00,2024-06-06 00:00:00+00:00,8.7815,LOSS,-1.0
ATOMUSDT,SHORT,7.222,7.3745,6.5840000000000005,6.189716000000001,5.946000000000001,2024-06-17 00:00:00+00:00,2024-07-05 00:00:00+00:00,5.946000000000001,WIN,8.367213114754104
ATOMUSDT,SHORT,6.533,6.799,5.357,4.6302319999999995,4.181,2024-07-22 00:00:00+00:00,2024-08-05 00:00:00+00:00,4.181,WIN,8.842105263157896
ATOMUSDT,SHORT,4.567,4.865,3.3440000000000003,2.5881860000000003,2.1210000000000004,2024-08-19 00:00:00+00:00,2024-08-23 00:00:00+00:00,4.865,LOSS,-1.0
ATOMUSDT,SHORT,4.135,4.225,3.6709999999999994,3.384247999999999,3.206999999999999,2024-10-11 00:00:00+00:00,2024-10-11 00:00:00+00:00,4.225,LOSS,-1.0
ATOMUSDT,SHORT,4.466,4.59,3.6660000000000004,3.1716000000000006,2.8660000000000005,2024-10-20 00:00:00+00:00,2024-10-20 00:00:00+00:00,4.59,LOSS,-1.0
ATOMUSDT,LONG,6.701,6.3685,10.221,12.39636,13.741,2025-01-03 00:00:00+00:00,2025-01-08 00:00:00+00:00,6.3685,LOSS,-1.0
ATOMUSDT,SHORT,4.924,5.149,4.319000000000001,3.9451100000000006,3.7140000000000004,2025-02-21 00:00:00+00:00,2025-03-02 00:00:00+00:00,4.924,WIN_P1,0.3
ATOMUSDT,SHORT,4.29,4.4365,3.224,2.5652120000000003,2.1580000000000004,2025-03-15 00:00:00+00:00,2025-03-15 00:00:00+00:00,4.4365,LOSS,-1.0
ATOMUSDT,SHORT,4.314,4.4365,3.2560000000000002,2.602156,2.1980000000000004,2025-03-31 00:00:00+00:00,2025-03-31 00:00:00+00:00,4.4365,LOSS,-1.0
ATOMUSDT,SHORT,4.31,4.4365,3.3890000000000002,2.8198220000000003,2.468000000000001,2025-04-23 00:00:00+00:00,2025-04-23 00:00:00+00:00,4.4365,LOSS,-1.0
ATOMUSDT,SHORT,4.309,4.4365,3.527,3.043724,2.745,2025-06-08 00:00:00+00:00,2025-06-09 00:00:00+00:00,4.4365,LOSS,-1.0
ATOMUSDT,SHORT,4.073,4.174,3.445000000000001,3.056896000000002,2.817000000000002,2025-06-24 00:00:00+00:00,2025-06-29 00:00:00+00:00,4.174,LOSS,-1.0
ATOMUSDT,SHORT,4.047,4.174,3.753,3.571308,3.4590000000000005,2025-07-08 00:00:00+00:00,2025-07-08 00:00:00+00:00,4.174,LOSS,-1.0
ATOMUSDT,SHORT,4.484,4.5775,3.901,3.5407059999999997,3.3179999999999996,2025-09-08 00:00:00+00:00,2025-09-08 00:00:00+00:00,4.5775,LOSS,-1.0
ATOMUSDT,SHORT,4.635,4.805667,4.052,3.6917059999999995,3.4689999999999994,2025-09-15 00:00:00+00:00,2025-10-10 00:00:00+00:00,3.4689999999999994,WIN,6.832017906215033
ATOMUSDT,SHORT,3.054,3.286,2.7089999999999996,2.4957899999999995,2.3639999999999994,2025-11-03 00:00:00+00:00,2025-11-03 00:00:00+00:00,3.054,WIN_P2,0.785
ATOMUSDT,SHORT,2.953,3.078,2.521,2.254024,2.089,2025-11-09 00:00:00+00:00,2025-11-10 00:00:00+00:00,3.078,LOSS,-1.0
ATOMUSDT,SHORT,2.393,2.561,1.6359999999999997,1.1681739999999996,0.8789999999999996,2025-12-04 00:00:00+00:00,2026-01-09 00:00:00+00:00,2.561,LOSS,-1.0
